idempresa,Año,mes,idpozo,prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,tef,tipoextraccion,tipoestado,tipopozo,fechaingreso,idusuario,empresa,sigla,formprod,profundidad,formacion,idareapermisoconcesion,areapermisoconcesion,idareayacimiento,areayacimiento,cuenca,provincia,coordenadax,coordenaday,tipo_de_recurso,proyecto,clasificacion,subclasificacion,sub_tipo_recurso,fecha_data
CGC,2021,9,160285,13.494,712.093,39.060,0.000,0.000,24.188,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.a-2(d),MAGA,1938,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.120.934,-5.064.333,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2021
CGC,2023,9,159553,5.108,232.191,4.274,0.000,0.000,29.062,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-87,MAGA,1606,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.064.677,-5.075.715,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,159671,45.585,1.933.249,545.734,0.000,0.000,14.500,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-91(h),MAGA,2595,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-70.696,-5.080.263,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2018
CGC,2023,9,129725,3.665,198.773,12.865,0.000,0.000,29.229,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACIE.a-1002,MAGA,1573,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.412.023,-5.075.597.338,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2020,9,158966,34.048,536.259,31.269,0.000,0.000,25.979,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-69(d),MAGA,1577,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.761,-5.076.454,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,128055,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACIE.a-1001,MAGA,1560,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.543.447,-5.078.609.723,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2021,9,161535,0.333,449.502,8.462,0.000,0.000,26.292,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.a-8,MAGA,1813,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.116.369,-5.061.978,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2021
CGC,2023,9,159672,15.159,381.316,35.952,0.000,0.000,29.625,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-88,MAGA,1550,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.222,-507.827,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,158942,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1005,MAGA,1605,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.869,-5.071.906,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2018
CGC,2023,9,163749,56.381,1.187.878,10.383,0.000,0.000,26.031,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN a-3,MAGA,1862,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.129.554,-5.052.886,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2020,9,159456,14.498,388.160,52.677,0.000,0.000,25.583,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-73(h),MAGA,2823,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.343,-5.077.687,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,163927,34.395,1.255.540,222.970,0.000,0.000,25.917,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN-4,MAGA,1854,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.131.528,-5.054.719,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2021,9,157922,2.311,58.767,1.780,0.000,0.000,28.562,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.CCA.CI-42(d),MAGA,1620.5,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.347,-5.079.826,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,135216,11.527,79.507,16.249,0.000,0.000,24.417,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.AEC.xp-1005 ,MAGA,3700,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.115.329.716,-5.066.249.322,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORATORIO PROFUNDO,TIGHT,30/09/2023
CGC,2018,9,158280,63.961,1.638.294,123.258,0.000,0.000,29.750,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-51(h),MAGA,2440,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.485,-5.078.639,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2018
CGC,2023,9,73804,0.773,198.688,16.336,0.000,0.000,24.542,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Q.SC.AEC.x-1,MAGA,3655,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-711.393.333.333.333,-506.528.055.555.556,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,30/09/2023
CGC,2020,9,159427,9.833,357.781,13.631,0.000,0.000,20.042,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-71(h),MAGA,2840,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.356,-5.075.662,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,158001,10.326,164.699,26.181,0.000,0.000,24.583,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC-1012,MAGA,1878,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.113.608,-5.066.512,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2021,9,161336,19.249,596.639,16.555,0.000,0.000,29.271,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-100,MAGA,1426,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.808,-5.078.497,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,159235,15.489,202.676,32.727,0.000,0.000,24.583,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC-1013,MAGA,1775,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.114.583,-5.067.008,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,129725,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACIE.a-1002,MAGA,1573,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.412.023,-5.075.597.338,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2018
CGC,2023,9,164148,24.673,2.480.025,75.970,0.000,0.000,26.000,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN-7,MAGA,1785,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.130.975,-5.053.116,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2020,9,159917,0.909,33.773,1.387,0.000,0.000,3.667,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-72(d),MAGA,1648,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.058,-5.074.755,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,163649,23.803,1.243.370,55.250,0.000,0.000,17.927,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN 5(d),MAGA,1904,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-713.528,-5.054.612,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2021,9,161273,19.050,503.009,42.745,0.000,0.000,29.792,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1024(h),MAGA,2815,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.612,-5.073.623,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,163285,20.424,1.506.897,255.834,0.000,0.000,26.250,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-29,MAGA,1701,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-711.873,-5.060.953,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,158020,6.073,313.660,20.242,0.000,0.000,21.917,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC-1006(d),MAGA,1728,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.014.856,-5.064.386,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2018
CGC,2023,9,158685,30.083,697.848,53.335,0.000,0.000,27.792,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC.a-1010,MAGA,1850,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.018.798,-5.061.367,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2020,9,158945,27.908,997.383,11.269,0.000,0.000,28.500,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-83(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.067.143,-5.077.866,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,162187,37.878,2.000.258,219.384,0.000,0.000,25.979,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-16(h),MAGA,2987,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.537,-5.064.595,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2021,9,159671,17.095,754.223,20.385,0.000,0.000,28.562,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-91(h),MAGA,2595,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-70.696,-5.080.263,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,163500,25.761,1.050.813,32.982,0.000,0.000,22.958,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN x-1,MAGA,1903,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.131.638,-5.053.943,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,30/09/2023
CGC,2018,9,11191,7.195,184.508,5.241,0.000,0.000,26.167,Plunger Lift,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Q.SC.ACI-21,MAGA,3186,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.132.707,-5.080.490.273,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/09/2018
CGC,2023,9,162252,13.623,757.133,13.919,0.000,0.000,26.250,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-15,ANIT,1866,ANITA,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.631,-5.065.377,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2020,9,158495,13.691,366.161,16.341,0.000,0.000,29.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-77(d),MAGA,1630,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.698,-5.077.405,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,159758,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECE.x-1(d),MAGA,1708,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.112.671,-5.063.287,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,30/09/2023
CGC,2021,9,159766,18.099,530.826,15.714,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-90,MAGA,1555,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.577,-5.076.888,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,162741,25.587,1.052.892,96.788,0.000,0.000,24.521,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO a-19,MAGA,1906,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.117.308,-5.060.161,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2023
CGC,2018,9,72016,23.932,718.855,20.816,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PC.SC.ACI.a-24,MAGA,3125,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.718.333.333.333,-507.698.333.333.333,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2018
CGC,2023,9,161992,8.234,412.075,24.066,0.000,0.000,26.417,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-14,MAGA,1860,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.122.253,-5.064.969,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2020,9,158379,28.947,718.927,38.750,0.000,0.000,29.583,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-75(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.067.882,-5.076.348,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,162059,20.592,1.465.407,296.060,0.000,0.000,24.792,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-12(h),MAGA,2927,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.120.281,-5.062.213,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2021,9,159918,47.401,639.076,24.570,0.000,0.000,29.729,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-89,MAGA,1555,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.126,-5.077.163,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,162060,11.004,895.649,107.784,0.000,0.000,25.396,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-13(h),MAGA,2890,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.225,-5.060.941,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,128055,8.304,226.428,5.772,0.000,0.000,29.125,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACIE.a-1001,MAGA,1560,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.543.447,-5.078.609.723,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/09/2018
CGC,2023,9,163307,26.255,489.361,91.912,0.000,0.000,25.229,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-28,MAGA,1903,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.117.039,-5.059.794,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2020,9,158498,25.654,586.951,21.899,0.000,0.000,29.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-10-14 15:45:52.836011,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-79(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.701,-5.077.412,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2020
CGC,2023,9,162186,34.209,355.222,91.389,0.000,0.000,21.938,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-17,MAGA,1850,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.119.065,-5.062.895,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2021,9,159544,29.834,847.438,23.074,0.000,0.000,28.292,Surgencia Natural,Extracción Efectiva,Gasífero,2021-10-13 12:40:16.730628,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-86(h),MAGA,2990,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.214,-5.080.322,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2021
CGC,2023,9,162505,22.245,888.004,16.500,0.000,0.000,25.646,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO - 20(h),MAGA,2881,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.223,-5.061.019,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
CGC,2018,9,158693,80.083,2.215.767,72.881,0.000,0.000,29.854,Surgencia Natural,Extracción Efectiva,Gasífero,2018-10-17 15:44:17.753362,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-66(h),MAGA,2900,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.632,-5.076.118,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2018
CGC,2023,9,163466,7.035,871.196,341.087,0.000,0.000,24.792,Surgencia Natural,Extracción Efectiva,Gasífero,2023-10-12 09:17:08.952358,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-18,MAGA,1730,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.118.545,-5.062.265,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/09/2023
